product_name,sub_category,category,client_price,supplier_price,supplier_name,notes,id,created_date,updated_date,created_by_id,created_by,is_sample
"Clindamycin 50 mg/ml 30 ml suspension (קלינדמיצין 50 מג/מ""""ל 30 מ""""ל תרחיף)""""",תרופה,,0,42,מדי-מרקט,,693ec8b121efc21c7a6a4f96,2025-12-14T14:24:49.970000,2026-01-04T15:46:56.192000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Foodis Beef Bites Snack - 100 grams (חטיף פודיס נגיסי בקר - 100 גרם),חטיפים,מזון,0,6,מדי-מרקט,,693ec8b121efc21c7a6a4fe5,2025-12-14T14:24:49.970000,2026-01-04T15:47:35.416000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Antimicrobial Shampoo – Hex-4-Derm (שמפו אנטי מיקרוביאלי – הקס- 4-דרם),שמפו,תכשירים,0,0,,,693ec8b121efc21c7a6a4fda,2025-12-14T14:24:49.970000,2026-01-04T15:47:31.582000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
FIV AIDS Kit (קיט איידס FIV),ציוד רפואי,,0,0,,,693ec8b121efc21c7a6a4fc9,2025-12-14T14:24:49.970000,2026-01-04T15:47:20.920000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
תוסף מפרק Cosequin Nutamax לכלב 120 חטיפים,מזון רפואי,מזון,0,187,מדי-מרקט,,693ec8b121efc21c7a6a4fae,2025-12-14T14:24:49.970000,2026-01-04T15:47:13.051000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Ciclosporin 10Mg 100 Tabs (ציקלוספורין 10 מג 100 טבליות)""""",תרופה,תרופות,0,0,,,693ec8b121efc21c7a6a4fb9,2025-12-14T14:24:49.970000,2026-01-04T15:47:16.556000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Levothyroxine 0.6 mg 100 tav (לווטירוקסין 0.6 מג 100 טבליות)""""",תרופה,תרופות,0,140,מדי-מרקט,,693ec8b121efc21c7a6a4f95,2025-12-14T14:24:49.970000,2026-01-05T15:11:05.270000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Elizabethan collar 7.5 cm (קולר אליזבטי 7.5 סמ)""""",ציוד רפואי,תכשירים,185,10,מדי-מרקט,,693ec8b121efc21c7a6a4fbe,2025-12-14T14:24:49.970000,2026-01-04T15:47:18.660000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Codeine phosphate 10 mg 30 ml oral suspension (קודאין פוספט 10 מג 30 מ""""ל תרחיף פומי)""""",תכשיר,,0,100,מדי-מרקט,,693ec8b121efc21c7a6a4faa,2025-12-14T14:24:49.970000,2026-01-04T15:47:12.342000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Rimadyl 50 mg injection (רימדיל 50 מג הזרקה)""""",תרופה,תרופות,0,150,מדי-מרקט,,693ec8b121efc21c7a6a4fd6,2025-12-14T14:24:49.970000,2026-01-04T15:47:30.062000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Cytopoint 40 mg/ml 1 ml (ציטופוינט 40 מ""ג/מ""ל 1 )",הזרקה,תרופות,0,1160,,,693ec8b121efc21c7a6a4f9f,2025-12-14T14:24:49.970000,2026-01-01T11:19:13.389000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Cardisor 2.5 mg (קרדישור 2.5 מג)""""",תרופה,תרופות,0,270,מדי-מרקט,,693ec8b121efc21c7a6a4fd2,2025-12-14T14:24:49.970000,2026-01-04T15:47:27.369000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Dolpus Tablets Against Eating Feces 90 Tablets ( דולפוס טבליות נגד אכילת צואה 90 י'ח),תרופה,,0,50,מדי-מרקט,,693ec8b121efc21c7a6a4fed,2025-12-14T14:24:49.970000,2026-01-04T15:47:38.282000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Cisapride 2.5 mg 100 tablets (ציסאפריד 2.5 מג 100 טבליות )""""",תרופה,,0,200,מדי-מרקט,,693ec8b121efc21c7a6a4f9a,2025-12-14T14:24:49.970000,2026-01-04T15:47:00.416000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Schirmer test (שירמר טסט),ציוד רפואי,בדיקות,0,0,,,693ec8b121efc21c7a6a4fd8,2025-12-14T14:24:49.970000,2026-01-04T15:47:30.839000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Prednisolone syrup 20 mg/ml 20 ml (סירופ פרדניזולון 20 מג/מ""""ל 20 מ""""ל)""""",תרופה,,0,36,מדי-מרקט,,693ec8b121efc21c7a6a4fa7,2025-12-14T14:24:49.970000,2026-01-04T15:47:08.185000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Marbofloxacin 100 mg 50 tablets (מרבופלוקסצין 100 מג 50 טבליות)""""",תרופה,תרופות,0,290,מדי-מרקט,"נמכר יחידה, בחבילה יש 50 י'ח",693ec8b121efc21c7a6a4f8e,2025-12-14T14:24:49.970000,2026-01-04T15:46:52.687000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Cortevance Topical Spray - Virbac 76 ml (קורטבנס תרסיס טופיקלי - וירבק 76 מל)""""",טיפול מונע,תכשירים,0,100,מדי-מרקט,,693ec8b121efc21c7a6a4f98,2025-12-14T14:24:49.970000,2026-01-04T15:46:57.087000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Kit Pervo (קיט פרוו),ציוד רפואי,,0,0,,,693ec8b121efc21c7a6a4fcb,2025-12-14T14:24:49.970000,2026-01-04T15:47:22.495000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Frontline spray 250 ml (פרונטליין ספריי 250 מל)""""",אחר,תכשירים,0,125,מדי-מרקט,,693ec8b121efc21c7a6a4fa2,2025-12-14T14:24:49.970000,2026-01-04T15:47:05.737000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף פודיס נגיסי כבש ודג קוד (80 גרם),חטיפים,מזון,20,5,מדי-מרקט,,693ec8b121efc21c7a6a4ff2,2025-12-14T14:24:49.970000,2026-01-04T15:47:41.101000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"אסיוול 10 מג/2 מ""""ל (10 אמפ')""""",שיכוך כאבים והרגעה,תרופות,0,30,מדי-מרקט,,693ec8b121efc21c7a6a4ff4,2025-12-14T14:24:49.970000,2026-01-04T15:47:43.169000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Enrofloxacin 5% 100 ml for injection (אנרופלוקססין 5% 100 מל להזרקה)""""",תרופה,תרופות,0,120,מדי-מרקט,,693ec8b121efc21c7a6a4ffd,2025-12-14T14:24:49.970000,2026-01-04T15:47:45.297000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"pethidine 50 mg/ml (פטידין 50 מג/מ""""ל)""""",תרופה,,0,0,,,693ec8b121efc21c7a6a4ffc,2025-12-14T14:24:49.970000,2026-01-04T15:47:44.591000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
ג'ל לניקוי שיניים (113 גרם) OXYFRESH,משחת שיניים,תכשירים,0,39,מדי-מרקט,,693ec8b121efc21c7a6a4ff9,2025-12-14T14:24:49.970000,2026-01-04T15:47:43.872000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף פודיס נגיסי ברווז (100 גרם),חטיפים,מזון,20,6,מדי-מרקט,,693ec8b121efc21c7a6a4ff3,2025-12-14T14:24:49.970000,2026-01-04T15:47:41.842000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Pantoprazole 40 mg for injection - Contraloc/Osron (פנטופרזול 40 מג להזרקה - קונטרלוק/אוסרון)""""",תרופה,תרופות,0,12,מדי-מרקט,,693ec8b121efc21c7a6a4f87,2025-12-14T14:24:49.969000,2026-01-04T15:47:55.487000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Phenobarbitone 10 mg/ml 30 ml oral suspension (פנוברביטון 10 מג/מ""""ל 30 מ""""ל תרחיץ פומי)""""",תכשיר,,0,70,מדי-מרקט,,693ec8b121efc21c7a6a4f7e,2025-12-14T14:24:49.969000,2026-01-04T15:47:51.837000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Oflex drops 10 ml (טיפות אופלקס 10 מ""ל)",עיניים,תרופות,90,24,מדי-מרקט,,693ec8b121efc21c7a6a4f7b,2025-12-14T14:24:49.969000,2026-01-04T16:14:07.431000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"metronidazole 200 mg 100 tab (מטרונידזול 200 מג 100 טבליות)""""",תרופה,תרופות,0,100,מדי-מרקט,,693ec8b121efc21c7a6a4f8c,2025-12-14T14:24:49.969000,2026-01-04T15:47:59.048000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"clsaprlde 2.5 mg 100 tab (קלספרלד 2.5 מג 100 טבליות)""""",תרופה,תרופות,0,0,,,693ec8b121efc21c7a6a4f73,2025-12-14T14:24:49.969000,2026-01-04T15:47:46.735000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"mirtazapine 3.75 mg (מירטזפין 3.75 מג - כדורים)""""",תרופה,תרופות,0,0,,,693ec8b121efc21c7a6a4f74,2025-12-14T14:24:49.969000,2026-01-04T15:47:47.426000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Malak Shampoo 236 ml (שמפו מלאקט 236 מל)""""",תכשיר,תכשירים,0,63,מדי-מרקט,,693ec8b121efc21c7a6a4f8a,2025-12-14T14:24:49.969000,2026-01-04T15:47:57.660000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Mini Wireback Chips 10 pcs (שבבי מיני וירבק 10 יח ),ציוד רפואי,תכשירים,120,8.9,מדי-מרקט,,693ec8b121efc21c7a6a4f7d,2025-12-14T14:24:49.969000,2026-01-04T15:47:51.068000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Aransap 40 ( אראנספ 40 - 1 י'ח ),,תרופות,0,245,מדי-מרקט,,693ec8b121efc21c7a6a4f86,2025-12-14T14:24:49.969000,2026-01-04T15:47:54.796000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
תוסף מפרק  Dasuquin Nutramax לכלב גדול -  84 חטיפים,מזון רפואי,מזון,0,178,מדי-מרקט,,693ec8b121efc21c7a6a4f88,2025-12-14T14:24:49.969000,2026-01-04T15:47:56.192000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"pimobendan 1 mg 100 tab (פימובנדן 1 מג 100 טבליות)""""",תרופה,תרופות,0,200,מדי-מרקט,,693ec8b121efc21c7a6a4f8b,2025-12-14T14:24:49.969000,2026-01-04T15:47:58.354000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
תוסף תמיכה בכיליה Naraquin Nutamaxx כלב+ חתול - 60 י'ח,מזון רפואי,מזון,0,60,מדי-מרקט,,693ec8b121efc21c7a6a4f89,2025-12-14T14:24:49.969000,2026-01-04T15:47:56.896000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Metronidazole 10% for injection (מטונידזול 10% להזרקה),תרופה,תרופות,0,0,,,693ec8b121efc21c7a6a4f75,2025-12-14T14:24:49.969000,2026-01-04T15:47:48.152000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Ondansetron 4 mg/2 mg - 5 ampoules (אונדנסטרון 4 מג/2 מ""""ל - 5 אמפלות)""""",תרופה,,0,60,מדי-מרקט,,693ec8b121efc21c7a6a4f8d,2025-12-14T14:24:49.969000,2026-01-04T15:47:59.786000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Doxycycline 100 mg 100 tablets (דוקסיציקלין 100 מג 100 טבליות)""""",תרופה,תרופות,0,130,מדי-מרקט,,693ec8b121efc21c7a6a4f85,2025-12-14T14:24:49.969000,2026-01-04T15:47:54.091000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
KET once a week otic gel - QW (ג'ל לאוזניים KET פעם בשבוע - QW),תרופה,תרופות,100,39,מדי-מרקט,,693ec8b121efc21c7a6a4f7f,2025-12-14T14:24:49.969000,2026-01-05T15:11:07.922000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Levothyroxine 0.8 mg 100 tav (לווטירוקסין 0.8 מג 100 טבליות)""""",תרופה,תרופות,0,150,מדי-מרקט,,693ec8b121efc21c7a6a4f80,2025-12-14T14:24:49.969000,2026-01-05T15:11:07.714000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
Microscope surface (משטח למיקרוסקופ),ציוד רפואי,בדיקות,70,17.6,מדי-מרקט,,693ec8b121efc21c7a6a4f78,2025-12-14T14:24:49.969000,2026-01-04T15:47:49.652000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Rimadyl 50 mg 100 tablets (רימדיל 50 מג 100 טבליות)""""",תרופה,תרופות,0,320,מדי-מרקט,,693ec8b121efc21c7a6a4f72,2025-12-14T14:24:49.969000,2026-01-04T15:47:46.046000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Dodecyl 100 mg for injection (דודיסיל 100 מג להזרקה)""""",תרופה,תרופות,0,0,,,693ec8b121efc21c7a6a4f76,2025-12-14T14:24:49.969000,2026-01-04T15:47:48.890000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Plaque is 75 mg (פלאק איז 75 מ""ג)",אחר,,0,82,מדי-מרקט,,693ec805860624457674254f,2025-12-14T14:21:57.765000,2026-01-05T15:11:09.285000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
שקיות מילוי - 64 גלילים אמפט,ציוד ניקיון,ציוד,5,74.2,מדי-מרקט,"נמכר כיחידה, בחבילה יש 64 י'ח	",693ec805860624457674254b,2025-12-14T14:21:57.764000,2026-01-05T15:09:43.497000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"שמפו רפואי אנטי אלרגני אמפט 250 מ""ל",שמפו,תכשירים,0,15.4,מדי-מרקט,,693ec805860624457674254c,2025-12-14T14:21:57.764000,2026-01-05T15:09:45.315000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קונג האכלה וובלר S,משחק,צעצועים,89,46.7,מדי-מרקט,,693ec8058606244576742547,2025-12-14T14:21:57.764000,2026-01-05T15:09:59.138000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קונג שלישיית כדורי M,משחק,צעצועים,59,28,מדי-מרקט,,693ec8058606244576742544,2025-12-14T14:21:57.764000,2026-01-05T15:09:55.803000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קונג צמיג S ,משחק,צעצועים,69,33.76,אמיתי,,693ec8058606244576742546,2025-12-14T14:21:57.764000,2026-01-04T15:48:05.607000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Ursolith 100 mg 60 pills (אורסוליט 100 מ""ג 60 כדורים)",תרופה,תרופות,0,150,מדי-מרקט,,693ec805860624457674254e,2025-12-14T14:21:57.764000,2026-01-05T15:11:09.593000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף חתולים קראנצ'י 60 גרם בטעם עוף אמפט,חטיפים,מזון,20,6,אמיתי,,693ec8058606244576742548,2025-12-14T14:21:57.764000,2026-01-04T15:48:07.062000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף לכלב לבבות ברווז 100 גרם,חטיפים,מזון,0,5.34,אמיתי,,693ec8058606244576742540,2025-12-14T14:21:57.764000,2026-01-04T15:48:01.950000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף חתולים קראנצ'י 60 גרם בטעם טונה אמפט,חטיפים,מזון,20,6,אמיתי,,693ec8058606244576742549,2025-12-14T14:21:57.764000,2026-01-04T15:48:07.760000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף חתולים קראנצ'י 60 גרם בטעם ברווז אמפט,חטיפים,מזון,20,6,אמיתי,,693ec805860624457674254a,2025-12-14T14:21:57.764000,2026-01-04T15:48:08.480000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
רולר דבק עבה לניקוי שערות,ציוד ניקיון,ציוד,0,10.8,מדי-מרקט,,693ec805860624457674254d,2025-12-14T14:21:57.764000,2026-01-05T15:09:43.149000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
קונג צמיג M/L,משחק,צעצועים,79,45.04,אמיתי,,693ec8058606244576742545,2025-12-14T14:21:57.764000,2026-01-04T15:48:04.890000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף לכלב ענני ברווז וירק 100 גרם,חטיפים,מזון,0,5.34,אמיתי,,693ec8058606244576742542,2025-12-14T14:21:57.764000,2026-01-04T15:48:02.677000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
מסרק דילול L,אחר,צעצועים,119,49.78,אמיתי,,693ec805860624457674253f,2025-12-14T14:21:57.764000,2026-01-04T15:48:01.246000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
חטיף לכלב קוביות בקר 100 גרם,חטיפים,מזון,20,5.34,אמיתי,,693ec8058606244576742543,2025-12-14T14:21:57.764000,2026-01-04T15:48:03.447000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
