product_name,item_type,current_quantity,required_quantity,locations,location,last_counted_by,last_counted_date,id,created_date,updated_date,created_by_id,created_by,is_sample
"Nexgard Spectra 7.5-15 kg (נקסגארד ספקטרה 7.5-15 ק""ג)",תכשיר,0,2,"[{""location"":""קבלה"",""quantity"":0},{""location"":""חדר בדיקות 1"",""quantity"":0}]",,שירז איגנץ,2026-01-19T12:34:55.327Z,691ee820fe95277993902c67,2025-11-20T10:06:24.683000,2026-01-19T12:34:56.850000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Nexgard Spectra 30-60 kg for dogs (נקסגארד ספקטרה 30-60 ק""ג לכלב)",תכשיר,2,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-12-11T13:56:57.059Z,691ee802e6d1f7f4cbaaca00,2025-11-20T10:05:54.954000,2025-12-11T13:56:58.123000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Nexgard Spectra 3.5-7.5 kg (נקסגארד 3.5-7.5 ק""ג)",תכשיר,4,3,"[{""location"":""קבלה"",""quantity"":3},{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:58:07.153Z,691ee631b48693ea9309da93,2025-11-20T09:58:09.239000,2025-11-20T09:58:09.239000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Nexgard Spectra 2-3.5 kg (נקסגארד  ספקטרה 2-3.5 ק""ג)",תכשיר,1,0,"[{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2026-01-19T12:34:31.882Z,691ee612334479629df8a888,2025-11-20T09:57:38.189000,2026-01-19T12:34:33.516000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Nexguard Combo Cat 2.5-7.5 (נקסגארד קומבו חתול 2.5-7.5),תכשיר,0,2,"[{""location"":""קבלה"",""quantity"":0}]",,שירז איגנץ,2026-01-19T12:35:37.646Z,691ee5c615a864b20b4c030c,2025-11-20T09:56:22.250000,2026-01-19T12:35:39.124000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Advantage (אדוונטג') לכלב 10-25 ק""ג",תכשיר,9,4,"[{""location"":""חדר בדיקות 1"",""quantity"":9}]",,שירז איגנץ,2025-11-20T09:55:06.226Z,691ee57c618d95b8acfe114f,2025-11-20T09:55:08.326000,2025-11-20T09:55:08.326000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Advantage (אדוונטג') לכלב עד 4 ק""ג",תכשיר,12,4,"[{""location"":""חדר בדיקות 1"",""quantity"":12}]",,שירז איגנץ,2025-12-18T07:31:17.558Z,691ee539efff1f1fd14887a1,2025-11-20T09:54:01.073000,2025-12-18T07:31:19.957000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Advantage (אדוונטג') לכלב 4-10 ק""ג",תכשיר,12,4,"[{""location"":""חדר בדיקות 1"",""quantity"":12}]",,שירז איגנץ,2025-12-18T07:31:31.138Z,691ee521476b774f488a932d,2025-11-20T09:53:37.752000,2025-12-18T07:31:33.454000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Advantage (אדוונטג') לכלב 25-40 ק""ג",תכשיר,8,4,"[{""location"":""חדר בדיקות 1"",""quantity"":8}]",,שירז איגנץ,2025-12-18T07:31:23.392Z,691ee50148cf412faca0bd39,2025-11-20T09:53:05.930000,2025-12-18T07:31:25.662000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Advantage (אדוונטג') חתול עד 4 ק""ג",תכשיר,8,4,"[{""location"":""קבלה"",""quantity"":8}]",,שירז איגנץ,2025-12-18T07:31:44.160Z,691ee4cb3c5f371073907b1f,2025-11-20T09:52:11.081000,2025-12-18T07:31:46.331000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Advantage (אדוונטג') חתול מ 4 ק""ג",תכשיר,8,4,"[{""location"":""קבלה"",""quantity"":8}]",,שירז איגנץ,2025-12-18T07:31:48.590Z,691ee4a9c583114de7bab1d7,2025-11-20T09:51:37.691000,2025-12-18T07:31:50.741000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Dectomax 500 ml (דקטומקס 500 מ""ל)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:50:53.658Z,691ee47f5c8ee03149cde260,2025-11-20T09:50:55.732000,2025-11-20T09:50:55.732000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Sterile urine cup 125 ml red screw cap (כוס שתן סטרילי 125 מ""ל מכסה הברגה אדום)",ציוד רפואי,38,25,"[{""location"":""חדר בדיקות 1"",""quantity"":30},{""location"":""חדר בדיקות 2"",""quantity"":8}]",,שירז איגנץ,2025-11-20T09:50:35.954Z,691ee46e4c9b01565759919c,2025-11-20T09:50:38.034000,2025-11-20T09:50:38.034000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Bravecto to cat (ברבקטו חתול 6-12 ק""ג)",תכשיר,1,1,"[{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:48:42.278Z,691ee3fc0aa390277b33e070,2025-11-20T09:48:44.351000,2025-11-20T09:48:44.351000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Bravecto to cat (ברבקטו חתול 2.8-6.25 ק""ג)",תכשיר,0,1,"[{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:48:30.757Z,691ee3f02d6bddeda3e0d313,2025-11-20T09:48:32.844000,2026-01-11T16:09:35.114000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bravecto to dog (ברבקטו 20-40 אמפולה) לכלב,תכשיר,1,0,"[{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:47:23.505Z,691ee3adda1126d8254e0081,2025-11-20T09:47:25.592000,2025-11-20T09:47:25.592000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bravecto to dog (ברבקטו לכלב אמפולה 4.5-10 ),תכשיר,4,2,"[{""location"":""קבלה"",""quantity"":4}]",,שירז איגנץ,2025-11-20T09:47:07.852Z,691ee3856e6141c9420b9da5,2025-11-20T09:46:45.254000,2025-11-20T09:47:10.196000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
 Bravecto to dog (ברבקטו לכלב אמפולה 10-20) ,תכשיר,1,0,"[{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:46:03.996Z,691ee35e869f50bf8e2f69e5,2025-11-20T09:46:06.103000,2025-11-20T09:46:06.103000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bravecto to dog (ברבקטו טב' לכלב  40-56) ,תכשיר,3,3,"[{""location"":""חדר בדיקות 1"",""quantity"":2},{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:45:46.913Z,691ee34ce3494a688f79b9f5,2025-11-20T09:45:48.999000,2025-11-20T09:45:48.999000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bravecto to dog (ברבקטו טב' לכלב 20-40) ,תכשיר,6,3,"[{""location"":""חדר בדיקות 1"",""quantity"":5},{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:45:17.433Z,691ee32f65c1014827f46748,2025-11-20T09:45:19.796000,2025-11-20T09:45:19.796000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bravecto to dog (ברבקטו טב' לכלב 10-20),תכשיר,40,30,"[{""location"":""חדר בדיקות 1"",""quantity"":30},{""location"":""קבלה"",""quantity"":10}]",,שירז איגנץ,2026-01-04T12:46:21.434Z,691ee304cbdde6a8e4d80611,2025-11-20T09:44:36.977000,2026-01-04T12:46:25.066000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bravecto to dog (ברבקטו טב' לכלב  4.5-10),תכשיר,40,30,"[{""location"":""חדר בדיקות 1"",""quantity"":30},{""location"":""קבלה"",""quantity"":10}]",,שירז איגנץ,2026-01-04T12:46:31.013Z,691ee2d95a4046fc0e9bb7a9,2025-11-20T09:43:53.233000,2026-01-04T12:46:34.836000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Bravecto to dog (ברבקטו טב' לכלב  2-4.5),תכשיר,5,3,"[{""location"":""חדר בדיקות 1"",""quantity"":4},{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:43:21.007Z,691ee2bbdb407a47510a166d,2025-11-20T09:43:23.092000,2025-11-20T09:43:23.092000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Permox Shampoo 1 (שמפו פרמוקס 1),תכשיר,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T09:40:40.163Z,691ee21a347905e66a7c6621,2025-11-20T09:40:42.256000,2025-11-20T09:40:42.256000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Antimicrobial Shampoo – Hex-4-Derm (שמפו אנטי מיקרוביאלי – הקס- 4-דרם),תכשיר,1,0,"[{""location"":""קבלה"",""quantity"":1}]",,שירז איגנץ,2025-12-23T07:57:29.709Z,691ee207d490ea551c2f9a4f,2025-11-20T09:40:23.723000,2025-12-23T07:57:30.235000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Ronip Ear Drops 15 ML (טיפות אוזניים רוניפ 15 מ""ל)",תרופה,4,3,"[{""location"":""חדר בדיקות 1"",""quantity"":4}]",,שירז איגנץ,2025-11-20T09:39:27.796Z,691ee1d1f9e6415a7e351a7f,2025-11-20T09:39:29.907000,2025-11-20T09:39:29.907000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Compound drops 15 mg  (טיפות מורכבות 15 מג"")",תרופה,4,0,"[{""location"":""חדר בדיקות 1"",""quantity"":4}]",,שירז איגנץ,2025-11-20T09:39:19.907Z,691ee1ca9ea497c204f3f3f1,2025-11-20T09:39:22.007000,2025-11-20T09:39:22.007000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Benip Ear Drops 15ML (טיפות אוזניים Benip 15 מ""ל )",תרופה,4,3,"[{""location"":""חדר בדיקות 1"",""quantity"":4}]",,שירז איגנץ,2025-11-20T09:39:04.775Z,691ee1ba5066f11756f5eb56,2025-11-20T09:39:06.939000,2025-11-20T09:39:06.939000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
" AURIZON 10mg (אוריזון 10 מ""ג)",תרופה,8,6,"[{""location"":""חדר בדיקות 1"",""quantity"":8}]",,שירז איגנץ,2025-11-20T09:38:37.969Z,691ee1a0119490af28156206,2025-11-20T09:38:40.048000,2025-11-20T09:38:40.048000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Slow-release syringe - 6 pcs.) (מזרק שחרור איטי - 6 יח'),תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":1}]",,שירז איגנץ,2026-01-11T07:43:10.617Z,691ee1899ea497c204f3f3b1,2025-11-20T09:38:17.272000,2026-01-11T07:43:11.106000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Meloxicam 1.5 mg syrup (מלוקסיקם 1.5 מג"" סירופ)",תרופה,4,4,"[{""location"":""חדר בדיקות 1"",""quantity"":3},{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T10:58:23.369Z,691ee1744f1f0b8886499c29,2025-11-20T09:37:56.564000,2025-11-20T10:58:25.727000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Meloxicam 5 mg injection (מלוקסיקים 5 מ""ג הזרקה)",תרופה,3,3,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T10:57:36.657Z,691ee15d35789493ae5c62b7,2025-11-20T09:37:33.577000,2025-11-20T10:57:39.083000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Apoquel 5.4mg (אפוקיוויל 5.4 מ""ג) - 100 יח'",תרופה,3,2,"[{""location"":""חדר בדיקות 1"",""quantity"":3}]",,שירז איגנץ,2025-11-20T09:35:36.219Z,691ee0ea347905e66a7c6580,2025-11-20T09:35:38.293000,2025-11-20T09:35:38.293000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Apoquel 3.6mg (אפוקוויל 3.6 מ""ג) - 100 יח'",תרופה,3,2,"[{""location"":""חדר בדיקות 1"",""quantity"":3}]",,שירז איגנץ,2025-11-20T09:35:12.421Z,691ee0d239e40141032b2b04,2025-11-20T09:35:14.518000,2025-11-20T09:35:14.518000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Apoquel 16mg (אפוקוויל 16 מ""ג) - 100 יח'",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T09:35:24.018Z,691ee0c972093eae4a7abe94,2025-11-20T09:35:05.191000,2025-11-20T09:35:26.399000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Gabapentin 100 mg - 100 tabs (גבפנטין 100 מ""ג טבליות)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:14:15.819Z,691edbea6de8f41ec5bf1333,2025-11-20T09:14:18.436000,2025-11-20T09:14:18.436000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Marbosil 80 mg -1 tab (מרבוסיל 80 מג - 1טב '),ציוד רפואי,1,0,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:13:42.649Z,691edbc8df11a143f9aaa5cc,2025-11-20T09:13:44.711000,2025-11-20T09:13:44.711000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Metronidazole 200 mg (מטרונידזול 200 מ""ג)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:12:44.688Z,691edb8e6797f0975db66a24,2025-11-20T09:12:46.741000,2025-11-20T09:12:46.741000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Faradlon 5 mg - 100 units (פרדניסולון 5 מ""ג - 100 יח')",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T09:11:36.651Z,691edb4ab99c5428b86b4819,2025-11-20T09:11:38.712000,2025-11-20T09:11:38.712000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Prednisolone 20 mg pills (פרדניסולון 20 מ""ג כדורים)",תרופה,2,1,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T09:11:09.880Z,691edb2f0ead2f2055e62a0d,2025-11-20T09:11:11.979000,2025-11-20T09:11:11.979000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Phenoxybenzamine Hcl 5mg - 50 tabs (פנוקסיבנזמין 5 מ""ג טבליות)",תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:10:18.482Z,691edafc5585a76dc33f5295,2025-11-20T09:10:20.548000,2025-11-20T09:10:20.548000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Eppendorf type tubes (מבחנה אפנדורף),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T09:09:31.556Z,691edacdee9b3af25dcf2d5b,2025-11-20T09:09:33.923000,2025-11-20T09:09:33.923000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
" Azithromycin 50mg (אזיטרומיצין 50 מ""ג סירופ) ",תרופה,5,3,"[{""location"":""חדר בדיקות 1"",""quantity"":2},{""location"":""חדר בדיקות 2"",""quantity"":3}]",,שירז איגנץ,2025-12-07T10:30:04.170Z,691ed90ddf11a143f9aa9dbc,2025-11-20T09:02:05.937000,2025-12-07T10:30:05.859000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Dathamcin (דתאמצין),תרופה,7,3,"[{""location"":""חדר בדיקות 1"",""quantity"":7}]",,שירז איגנץ,2025-11-20T09:00:58.370Z,691ed8cceda61af5edd6c42c,2025-11-20T09:01:00.445000,2025-11-20T09:01:00.445000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"ocil 5mg  (טרמיצין 5 מ""ג)",תרופה,10,6,"[{""location"":""חדר בדיקות 1"",""quantity"":5},{""location"":""חדר ניתוח"",""quantity"":5}]",,שירז איגנץ,2025-11-20T08:59:30.874Z,691ed8749519975781ce1f80,2025-11-20T08:59:32.929000,2025-11-20T08:59:32.929000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Fluorescein Test (פלורסין טסט),ציוד רפואי,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T08:58:25.560Z,691ed83327d26a318efaa620,2025-11-20T08:58:27.629000,2025-11-20T08:58:27.629000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Schirmer test (שירמר טסט),ציוד רפואי,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T08:58:02.687Z,691ed81ccbf3adc18a07a1f9,2025-11-20T08:58:04.742000,2025-11-20T08:58:04.742000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Parasital for cats - 104 pcs (פרזיטל לחתולים - 104 יח'),תרופה,4,3,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":3}]",,שירז איגנץ,2025-11-20T08:57:35.507Z,691ed801aa36d7bd009ffb75,2025-11-20T08:57:37.572000,2025-11-20T08:57:37.572000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Parasital Plus for Dogs - 200 pcs (פרזיטל פלוס לכלבים  - 200 יח'),תרופה,11,3,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":5},{""location"":""מחסן קטן - ח. ניתוח"",""quantity"":5}]",,שירז איגנץ,2026-01-11T07:30:44.685Z,691ed7eccc442ab8a9f68bd0,2025-11-20T08:57:16.003000,2026-01-11T07:30:45.217000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
קופרוסול (הצפת צואה),ציוד רפואי,1,1,"[{""location"":""חדר ניתוח"",""quantity"":1}]",,שירז איגנץ,2025-11-20T08:56:42.070Z,691ed7cccb075b76c6c447cf,2025-11-20T08:56:44.129000,2025-11-20T08:56:44.129000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Fenbendazole Syrup 100Mg/Ml 10% 100 ML (פנבנדזול סירופ 100 מ""ג/מ""ל 10% 100 מ""ל)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-12-28T13:52:00.719Z,691ed79552c02ec48a553c37,2025-11-20T08:55:49.406000,2025-12-28T13:52:02.201000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
 Worms Axe 500mg(וורמיס אקס כדורים),תרופה,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T08:55:17.709Z,691ed777e3e38da2d8f6bf9f,2025-11-20T08:55:19.783000,2025-11-20T08:55:19.783000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
urine kit (קיט שתן),ציוד רפואי,2,2,"[{""location"":""חדר ניתוח"",""quantity"":2}]",,שירז איגנץ,2025-11-20T08:54:48.306Z,691ed75a5f11c8ba50fdf13e,2025-11-20T08:54:50.369000,2025-11-20T08:54:50.369000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
FIV AIDS Kit (קיט איידס FIV),ציוד רפואי,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T08:54:37.049Z,691ed74f27d26a318efaa4a9,2025-11-20T08:54:39.110000,2025-11-20T08:54:39.110000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Kit Ziardia (קיט זיארדיה),ציוד רפואי,1,1,"[{""location"":""חדר בדיקות 1"",""quantity"":1}]",,שירז איגנץ,2025-11-20T08:54:16.767Z,691ed73a6c77191cfda583c2,2025-11-20T08:54:18.831000,2025-11-20T08:54:18.831000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Kit Pervo (קיט פרוו),ציוד רפואי,2,1,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2025-11-20T08:54:03.215Z,691ed72dd82049890652fd23,2025-11-20T08:54:05.280000,2025-11-20T08:54:05.280000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
EDTA counting tubes - 50 pcs (מבחנות ספירה EDTA (סגול) - 50 יח'),ציוד רפואי,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2026-01-04T12:35:59.060Z,691ed707494b5fb86b99e879,2025-11-20T08:53:27.907000,2026-01-04T12:36:03.111000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Chemistry test tubes (מבחנות כימיה),ציוד רפואי,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",,שירז איגנץ,2026-01-04T12:35:51.787Z,691ed6eaa2fbac89e150dda2,2025-11-20T08:52:58.526000,2026-01-04T12:35:55.449000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
N.E.P Cream Jar 50 ML,תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":1},{""location"":""חדר בדיקות 2"",""quantity"":1}]",,שירז איגנץ,2026-01-11T07:26:20.740Z,691ebd729e3612dbdff50284,2025-11-20T07:04:18.670000,2026-01-11T07:26:21.276000,68d7b52d0d33b12757415b50,yuval@ypeleg-eng.co.il,false
"Gabapentin 300mg (גאבאפנטין 300 מ""ג טבליות)",תרופה,1,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:55:28.503Z,691ebb612dda08f2887b9884,2025-11-20T06:55:29.905000,2025-11-20T06:55:29.905000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Cardiosure 10 mg (קרדיוסור 10 מ""ג)",תרופה,1,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:54:58.773Z,691ebb447642e4023c7bdcc2,2025-11-20T06:55:00.177000,2025-11-20T06:55:00.177000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Canidryl Snap 100 Mg 100 Tabs For Dogs (קנידריל 100 מ""ג 100 טבליות לכלבים)",תרופה,3,2,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:54:04.971Z,691ebb0ed1513a2adcecdcbc,2025-11-20T06:54:06.386000,2025-11-20T06:54:06.386000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Canidryl tablets 20 mg (קנידריל טבליות 20 מ''ג),תרופה,2,2,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:53:26.733Z,691ebae838059ae08392092e,2025-11-20T06:53:28.137000,2025-11-20T06:53:28.137000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Previcox 227 mg (פרוויקוקס 227 מ''ג),תרופה,2,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:52:39.398Z,691ebab8b1cdd4d2360a55ef,2025-11-20T06:52:40.797000,2025-11-20T06:52:40.797000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"And Tevazide 56.8 mg (וטבנציד 56.8 מג"")",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",חדר בדיקות 1,שירז איגנץ,2025-12-11T13:57:06.712Z,691eba83516268ec5c000a3b,2025-11-20T06:51:47.841000,2025-12-11T13:57:07.762000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Depomedrol 40mg (דפומדרול),תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",חדר בדיקות 1,שירז איגנץ,2025-12-11T13:50:17.715Z,691eba5e58e8d40f14200711,2025-11-20T06:51:10.660000,2025-12-11T13:50:18.793000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Mirtazapine 3 Mg/0.1Ml 0.5Ml Transdermal gel (מירטזפין 3 מ""ג/0.1 מ""ל 0.5 מ""ל ג'ל עורי)",תרופה,2,2,"[{""location"":""חדר בדיקות 1"",""quantity"":2}]",חדר בדיקות 1,שירז איגנץ,2025-12-18T07:33:09.499Z,691eba457642e4023c7bdc58,2025-11-20T06:50:45.727000,2025-12-18T07:33:11.726000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
Anti-bite serum (נסיוב נגד הכשה),תרופה,4,3,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:50:04.839Z,691eba0bccbfd6476d34e2e2,2025-11-20T06:49:47.904000,2025-11-20T06:50:06.543000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Diphenhydramine 100mg (דיפנהידרמין 100 מ""ג)",תרופה,2,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:47:50.147Z,691eb95c50b46a82831556b2,2025-11-20T06:46:52.014000,2025-11-20T06:47:52.096000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Ivermactin 10Mg/Ml 50 ML inj (איברמקטין 10 מ""ג/מ""ל 50 מ""ל)",תרופה,2,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:46:20.339Z,691eb93d0c51b1e3575328a4,2025-11-20T06:46:21.790000,2025-11-20T06:46:21.790000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
" Metronidazole 0.5% 100 Ml inj (מטרונידזול 0.5% 100 מ""ל זריקה)",תרופה,2,2,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:45:55.073Z,691eb924dbe6d5559ec9a0cb,2025-11-20T06:45:56.479000,2025-11-20T06:45:56.479000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Diphenhydramine 10% 20Ml inj. (דיפנהידרמין  10% 20 מ""להזרקה)",תרופה,1,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:37:34.761Z,691eb7305b213efea6a1aedb,2025-11-20T06:37:36.475000,2025-11-20T06:37:36.475000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Apomorphine 2.5 Mg/Ml 10ML inj (אפומורפין 2.5 מ""ג/מ""ל 10 מ""ל הזרקה)",תרופה,1,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:36:36.984Z,691eb6f600dee29c72503ebe,2025-11-20T06:36:38.486000,2025-11-20T06:36:38.486000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
"Prednisolone Acetate 25Mg/ml 50ML inj. (פרדניסולון 25 מ""ג/מ""ל 50 מ""ל - הזרקה)",תרופה,1,1,,חדר בדיקות 1,שירז איגנץ,2025-11-20T06:36:20.683Z,691eb6e6a6630b90f6245f52,2025-11-20T06:36:22.182000,2025-11-20T06:36:22.182000,68f0e69727b7405c7c9a8ca1,shiraz7743@gmail.com,false
